x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature
212,34,-0.4733806,-4.1546216,-0.47994307,-4.14188194,0.99538988,3,0.00065705,47
214,34,-0.47895655,-4.15291357,-0.47831681,-4.14916372,0.99537784,3,0.00063934,48
216,34,-0.47156322,-4.15584898,-0.47760949,-4.14598989,0.99527317,3,0.00055991,52
218,34,-0.47765493,-4.15560675,-0.47685367,-4.14284611,0.99524069,3,0.00079991,51
220,34,-0.47384858,-4.16033936,-0.46886852,-4.15294361,0.99527866,4,0.00030105,53
222,34,-0.47714862,-4.15765285,-0.46590742,-4.15054941,0.99524754,4,0.00025058,50
224,34,-0.48080114,-4.15921068,-0.46888396,-4.14576578,0.99518687,4,0.00028139,52
226,34,-0.48332304,-4.15841722,-0.46658814,-4.14694118,0.99497753,3,0.00099647,52
228,34,-0.50431716,-3.95042467,0.02966088,-4.71070957,0.73234212,10,0.5400176,7
30,36,-0.41730389,-4.1302948,-0.40979275,-4.11707926,0.9974041,3,0.00088901,55
32,36,-0.41644469,-4.13244963,-0.40714046,-4.12021923,0.99746519,4,0.00020363,51
34,36,-0.41662627,-4.13449001,-0.41021535,-4.1210866,0.99746102,4,0.00020595,53
36,36,-0.42068154,-4.135818,-0.40510684,-4.12235022,0.99733543,3,0.00097515,49
38,36,-0.42289633,-4.13637161,-0.40463895,-4.12488317,0.99729496,3,0.00090478,53
40,36,-0.42293656,-4.13582516,-0.40673175,-4.13436222,0.99717867,4,0.00020699,51
42,36,-0.41747576,-4.13144445,-0.41351196,-4.13213921,0.99708432,3,0.00089774,51
44,36,-0.41729906,-4.13057518,-0.40940389,-4.14288092,0.99700898,3,0.00082736,49
46,36,-0.42029023,-4.13105488,-0.41716608,-4.13294983,0.99711138,3,0.00058998,50
48,36,-0.42074686,-4.1330142,-0.41849947,-4.13170481,0.99720824,3,0.00043313,53
50,36,-0.4237296,-4.12712383,-0.42084312,-4.13405561,0.99720019,3,0.0002493,53
52,36,-0.42303699,-4.1297555,-0.42078716,-4.14023209,0.99719048,3,0.00096925,54
54,36,-0.4236533,-4.13096094,-0.42105049,-4.14069748,0.99722189,3,0.00054304,58
56,36,-0.42390707,-4.13328648,-0.4216525,-4.14609671,0.99721336,3,0.000461,54
58,36,-0.42478004,-4.13183165,-0.4207575,-4.14750767,0.99718928,3,0.00048669,56
60,36,-0.42757294,-4.13417244,-0.42541215,-4.14481926,0.99713701,4,0.00022328,58
62,36,-0.42919052,-4.13874817,-0.41670769,-4.14170504,0.99715227,3,0.00074215,57
64,36,-0.42926234,-4.14150524,-0.41720077,-4.14762402,0.99709553,3,0.00033518,59
66,36,-0.42637017,-4.1473012,-0.4229874,-4.14166975,0.99693996,3,0.00032508,61
68,36,-0.42928201,-4.14630365,-0.424898,-4.14090919,0.99685824,3,0.00039112,59
70,36,-0.42408788,-4.14727974,-0.42305997,-4.13926744,0.99689299,3,0.00052493,58
72,36,-0.42562383,-4.14882135,-0.42284936,-4.14428139,0.99675703,3,0.00047198,55
74,36,-0.42095542,-4.15157938,-0.42378399,-4.14479637,0.99692976,4,0.00027291,54
76,36,-0.42719743,-4.14910698,-0.42504776,-4.15110159,0.9968918,3,0.00076999,57
78,36,-0.42449662,-4.14658117,-0.42245519,-4.1524353,0.99685222,3,0.00070005,56
80,36,-0.41920027,-4.14371681,-0.42328557,-4.15320396,0.996813,3,0.00085495,58
82,36,-0.42953098,-4.14222145,-0.42616072,-4.15193701,0.99676085,4,0.00018454,59
84,36,-0.42778125,-4.14300728,-0.42525661,-4.15436935,0.9967913,4,0.00021823,55
86,36,-0.4254289,-4.14296532,-0.42571628,-4.15430498,0.99682915,4,0.00022301,54
88,36,-0.42995837,-4.14107275,-0.42342481,-4.15128899,0.99677837,4,0.00017559,58
90,36,-0.43189013,-4.14224863,-0.42507619,-4.13868952,0.9968015,3,0.00055663,54
92,36,-0.4334701,-4.14937162,-0.42783219,-4.14309168,0.99672943,3,0.00042002,55
94,36,-0.43208459,-4.15083027,-0.42656168,-4.14406109,0.99684775,3,0.000489,58
96,36,-0.43168628,-4.15413046,-0.42906904,-4.14395285,0.99685645,3,0.00062373,59
98,36,-0.430354,-4.15489674,-0.43067127,-4.14044523,0.99691993,3,0.00067593,62
100,36,-0.43050614,-4.15482855,-0.43311182,-4.14102554,0.99683338,3,0.00058446,62
102,36,-0.4356266,-4.15355825,-0.4322983,-4.14234638,0.99691063,3,0.00055624,61
104,36,-0.4304696,-4.1519351,-0.43260476,-4.13822603,0.99695158,3,0.00080774,61
106,36,-0.43386677,-4.14999199,-0.43643886,-4.13899279,0.99696392,3,0.00043688,58
108,36,-0.43309084,-4.14655638,-0.4354369,-4.14150953,0.99685037,3,0.00045261,59
110,36,-0.43411317,-4.14709759,-0.43809924,-4.14506388,0.99683732,3,0.0005497,56
112,36,-0.43599892,-4.14754152,-0.43687782,-4.14480877,0.99680257,3,0.00068682,54
114,36,-0.43643597,-4.14562893,-0.43836612,-4.1441741,0.99678469,3,0.00043229,53
116,36,-0.43812031,-4.14936876,-0.4444547,-4.14691305,0.99670488,3,0.00063509,53
118,36,-0.43918824,-4.14875507,-0.44334128,-4.14847946,0.99668801,3,0.00027747,56
120,36,-0.44377464,-4.15152454,-0.44398737,-4.14811087,0.99673784,3,0.00027633,56
122,36,-0.43848056,-4.1522541,-0.44574994,-4.14639711,0.99684852,3,0.00051141,55
124,36,-0.43548352,-4.15452719,-0.44885254,-4.14569807,0.9968667,3,0.00048083,51
126,36,-0.43680605,-4.15793753,-0.45034292,-4.14728594,0.99708503,3,0.00040752,54
128,36,-0.43832132,-4.1559844,-0.4515906,-4.14796495,0.99713677,3,0.00051079,50
130,36,-0.43856412,-4.1503706,-0.4524878,-4.1493783,0.99696803,3,0.00065982,54
132,36,-0.44166827,-4.1502862,-0.45275718,-4.15294218,0.99699068,3,0.00085461,45
134,36,-0.44505671,-4.14968252,-0.45613253,-4.15223551,0.9969362,3,0.00090243,43
136,36,-0.44056484,-4.14857006,-0.45513493,-4.1508441,0.99683779,3,0.0004952,40
138,36,-0.4417823,-4.14545488,-0.45070472,-4.1563797,0.99675912,3,0.00044373,41
140,36,-0.44399235,-4.14828205,-0.45389375,-4.15382004,0.99676019,3,0.00030036,38
142,36,-0.44650286,-4.14905262,-0.45292351,-4.14725447,0.99686432,3,0.00071485,44
144,36,-0.44653267,-4.14729452,-0.45595676,-4.14551115,0.99672812,3,0.00047572,41
146,36,-0.44627902,-4.14583826,-0.45524555,-4.14375973,0.99666381,3,0.00034937,42
148,36,-0.44495392,-4.1461482,-0.45568958,-4.14614439,0.9965843,3,0.00065056,43
150,36,-0.44443682,-4.14795828,-0.45683071,-4.14411211,0.99660206,4,0.00018948,44
152,36,-0.44793844,-4.14786386,-0.4557693,-4.14301538,0.99650353,3,0.00055431,48
154,36,-0.44749081,-4.14874554,-0.45754787,-4.14201641,0.99648595,3,0.00059988,50
156,36,-0.45117861,-4.15297222,-0.45863137,-4.14498568,0.99640191,3,0.00065313,51
158,36,-0.45286179,-4.1502924,-0.45816243,-4.1438632,0.99642235,3,0.00057584,52
160,36,-0.45423174,-4.14846325,-0.4578875,-4.14350986,0.99616134,3,0.00049004,52
162,36,-0.4576413,-4.14865685,-0.45603478,-4.14082813,0.99614316,3,0.00041568,49
164,36,-0.45409632,-4.1450429,-0.45710441,-4.14190769,0.99625742,3,0.00061716,49
166,36,-0.46516186,-4.1484828,-0.45755669,-4.1458025,0.99620426,3,0.00094852,48
168,36,-0.4644911,-4.14219618,-0.45537087,-4.1397438,0.99622375,3,0.00082126,47
170,36,-0.46571341,-4.13675737,-0.45663482,-4.14079332,0.99617708,3,0.00079598,45
172,36,-0.46775734,-4.13287401,-0.45833769,-4.14216757,0.996171,3,0.00070919,45
174,36,-0.46625975,-4.13474417,-0.46157959,-4.14639187,0.99604201,3,0.00095446,51
176,36,-0.46170208,-4.12755919,-0.46012205,-4.14322138,0.99586678,3,0.00060076,50
178,36,-0.45985234,-4.12890196,-0.46253511,-4.14167976,0.99594206,3,0.00078979,52
180,36,-0.45864141,-4.1296072,-0.46302092,-4.13672733,0.99605209,3,0.0006314,53
182,36,-0.45999235,-4.13147354,-0.46693391,-4.1364255,0.99612093,3,0.00093316,53
184,36,-0.46024796,-4.13346815,-0.46829492,-4.13466358,0.99622667,3,0.00057587,53
186,36,-0.46384272,-4.13461685,-0.47216222,-4.13941574,0.99642795,4,0.0002312,51
188,36,-0.46406707,-4.13731194,-0.46808606,-4.13749599,0.99643195,3,0.00088279,51
190,36,-0.46344861,-4.13803911,-0.4719784,-4.13914824,0.99621069,4,0.00025333,50
192,36,-0.46604246,-4.14108467,-0.47294867,-4.14041042,0.99614859,4,0.00022077,50
194,36,-0.46585542,-4.14456892,-0.47522464,-4.13622093,0.99596679,4,0.00018859,54
196,36,-0.46551418,-4.14296055,-0.47730911,-4.13519812,0.99578381,3,0.00080201,51
198,36,-0.46856013,-4.14263487,-0.48114973,-4.13391161,0.99580771,3,0.00069823,54
200,36,-0.47015181,-4.13998699,-0.47960067,-4.13618565,0.99591452,3,0.00075094,51
202,36,-0.47017363,-4.14330482,-0.47629386,-4.13596439,0.99579579,3,0.00053446,46
204,36,-0.4699204,-4.14812279,-0.48179588,-4.13697481,0.99570042,3,0.00086877,45
206,36,-0.46930766,-4.14657068,-0.48099968,-4.13917875,0.99555212,3,0.00075443,46
208,36,-0.47313216,-4.14961767,-0.48303279,-4.13826942,0.99547291,3,0.00078291,49
210,36,-0.47770461,-4.15073538,-0.47979259,-4.13420677,0.99555713,3,0.00076121,49
212,36,-0.47385657,-4.1510272,-0.48101732,-4.13786793,0.99541175,3,0.00050375,48
214,36,-0.47851861,-4.14950705,-0.48060989,-4.14019537,0.99535495,3,0.0005431,48
216,36,-0.47233528,-4.14996719,-0.47812918,-4.14033365,0.99524462,3,0.00046076,53
218,36,-0.47354734,-4.15130234,-0.47724155,-4.1370306,0.99515128,3,0.00084733,52
220,36,-0.47449282,-4.15435362,-0.46975878,-4.14685917,0.99508101,4,0.00027326,54
222,36,-0.47811693,-4.15190125,-0.46931103,-4.14789295,0.99501443,4,0.00028208,51
224,36,-0.47905341,-4.15083408,-0.46200815,-4.14612913,0.99485564,4,0.00038829,48
226,36,-0.48140946,-4.14944935,-0.46824455,-4.14309454,0.99468219,3,0.00089758,50
228,36,-0.48080853,-4.14836979,-0.46686557,-4.15085649,0.99487007,4,0.00030515,47
30,38,-0.41775417,-4.1233716,-0.41144225,-4.11358976,0.99737108,3,0.00075956,51
32,38,-0.4215526,-4.12644958,-0.40955451,-4.11387014,0.9973681,3,0.00079092,52
34,38,-0.41442335,-4.12647963,-0.40612003,-4.11928654,0.99729443,4,0.00035142,50
36,38,-0.41869149,-4.12940693,-0.40781313,-4.11708784,0.99712825,3,0.00081426,51
38,38,-0.41957918,-4.12894964,-0.41059363,-4.12526321,0.99712294,3,0.0007659,53
40,38,-0.41933429,-4.12759209,-0.40956357,-4.12989283,0.99701834,4,0.00019494,50
42,38,-0.41619745,-4.12564373,-0.41490969,-4.12754345,0.99689245,3,0.0008597,51
44,38,-0.41755694,-4.1258688,-0.4228949,-4.12511873,0.99681228,3,0.00041067,51
46,38,-0.42039081,-4.12792063,-0.41991618,-4.12761211,0.99692452,3,0.00063764,49
48,38,-0.41972879,-4.12947369,-0.42161825,-4.12806988,0.99699223,3,0.00030964,51
50,38,-0.42433587,-4.12442636,-0.42257383,-4.13467932,0.99695408,3,0.00067011,52
52,38,-0.42486882,-4.12503004,-0.42247555,-4.13573122,0.99692255,3,0.00095962,52
54,38,-0.42658669,-4.12556267,-0.42170674,-4.1382432,0.99698991,3,0.00056626,56
56,38,-0.42697319,-4.1283493,-0.42076802,-4.13953304,0.99697882,3,0.0005696,55
58,38,-0.42449632,-4.12876129,-0.42536688,-4.14439869,0.99695092,3,0.0003701,57
60,38,-0.42832512,-4.13296318,-0.43089283,-4.14296675,0.99693662,3,0.00073633,55
62,38,-0.42873123,-4.13833523,-0.42050532,-4.13737392,0.99694657,3,0.00041993,55
64,38,-0.42752546,-4.14073133,-0.42202395,-4.14201975,0.99693489,3,0.00027619,59
66,38,-0.42429549,-4.14377975,-0.42100394,-4.14417982,0.99677551,3,0.00048744,59
68,38,-0.43242493,-4.14223909,-0.42676175,-4.13678408,0.99671197,3,0.00032589,60
70,38,-0.42784616,-4.14172363,-0.42755824,-4.13776588,0.99676555,3,0.00017675,61
72,38,-0.42835453,-4.1437521,-0.42764053,-4.14140654,0.99667454,3,0.00029763,57
74,38,-0.42404911,-4.14756536,-0.427385,-4.14325333,0.99688888,3,0.00072765,58
76,38,-0.42831579,-4.14576006,-0.42490333,-4.14842319,0.9968996,3,0.00067716,54
78,38,-0.42642817,-4.14096498,-0.42414814,-4.14942741,0.9968397,3,0.00077242,55
80,38,-0.4227348,-4.13816738,-0.42303154,-4.15092325,0.99675542,3,0.00087412,56
82,38,-0.42866406,-4.13498163,-0.42279384,-4.15372515,0.99663025,3,0.00072752,52
84,38,-0.42995915,-4.1365242,-0.42495084,-4.15164757,0.99671775,3,0.00088154,54
86,38,-0.42621672,-4.13885355,-0.42629743,-4.15115213,0.9967916,4,0.00026762,54
88,38,-0.43190143,-4.13639593,-0.42436251,-4.14562273,0.99673951,3,0.00081972,57
90,38,-0.43389535,-4.13939142,-0.42337099,-4.13904142,0.9967019,4,0.00018211,44
92,38,-0.43519306,-4.14506149,-0.4267531,-4.14015388,0.99659181,3,0.00070364,55
94,38,-0.43401924,-4.14661217,-0.42474627,-4.14175224,0.99671435,3,0.00070492,55
96,38,-0.43540987,-4.14825439,-0.42973158,-4.13678837,0.99674118,3,0.00082884,62
98,38,-0.43372795,-4.14869118,-0.43032461,-4.13704586,0.99682045,3,0.00082406,60
100,38,-0.43432683,-4.14818239,-0.43047494,-4.13617086,0.99673331,3,0.00067044,61
102,38,-0.43627504,-4.14799786,-0.43271443,-4.13202953,0.99680227,4,0.00026766,57
104,38,-0.43109772,-4.1480999,-0.43413228,-4.1329217,0.99676847,4,0.00020654,59
106,38,-0.43511119,-4.14509153,-0.43693861,-4.13547802,0.99672472,3,0.00085379,57
108,38,-0.4330214,-4.14027166,-0.43530694,-4.13671064,0.99658632,3,0.00061933,54
110,38,-0.43134812,-4.14044714,-0.43564939,-4.1409812,0.99653119,3,0.00063589,53
112,38,-0.43436134,-4.14155531,-0.43517449,-4.14213943,0.99656242,3,0.00064475,53
114,38,-0.43600971,-4.14462996,-0.43653262,-4.14088869,0.99661171,3,0.00045726,54
116,38,-0.43846628,-4.14613104,-0.43852276,-4.13796663,0.99653858,3,0.00029169,52
118,38,-0.43936872,-4.14700317,-0.44509077,-4.14310122,0.99649847,3,0.00040924,54
120,38,-0.44248712,-4.14782667,-0.44250128,-4.14611435,0.99651086,3,0.00027588,52
122,38,-0.43744233,-4.14835405,-0.44239461,-4.14220715,0.99671483,3,0.00038189,56
124,38,-0.4366557,-4.15099573,-0.4458161,-4.14042711,0.99675447,3,0.00033275,53
126,38,-0.43506831,-4.15113115,-0.44796556,-4.13973475,0.99696642,3,0.0004228,49
128,38,-0.43736058,-4.14941406,-0.44845459,-4.14051437,0.99701428,3,0.00041168,52
130,38,-0.43469441,-4.1454978,-0.44950688,-4.14107418,0.99677896,3,0.00084625,53
132,38,-0.44294253,-4.14696836,-0.45213437,-4.14335251,0.99682105,4,0.00054568,50
134,38,-0.44314811,-4.14613295,-0.45073321,-4.14182138,0.99678808,3,0.00074003,48
136,38,-0.44018978,-4.14274979,-0.45244959,-4.14122581,0.99672067,3,0.00050182,43
138,38,-0.44016707,-4.14250755,-0.45014703,-4.14607191,0.99667406,3,0.00040219,41
140,38,-0.44393,-4.14473295,-0.44846538,-4.14387274,0.99673474,3,0.00024852,40
142,38,-0.44493121,-4.14424372,-0.44830287,-4.13997793,0.99685633,3,0.00026651,41
144,38,-0.4444049,-4.14442587,-0.45490649,-4.13637066,0.9967131,3,0.00053335,40
146,38,-0.44445676,-4.14360428,-0.454914,-4.13727093,0.99661994,3,0.00044679,42
148,38,-0.44438222,-4.14282036,-0.45487565,-4.14357519,0.99655741,3,0.00047884,42
150,38,-0.44214278,-4.14512777,-0.45578635,-4.14116192,0.99658334,3,0.00099198,43
152,38,-0.44685289,-4.14472389,-0.45402265,-4.14091349,0.99647707,3,0.00063328,46
154,38,-0.44403601,-4.14435577,-0.45522532,-4.14019728,0.99641335,3,0.00067417,46
156,38,-0.45146367,-4.14665413,-0.45840666,-4.1390872,0.9963069,3,0.0005457,50
158,38,-0.45411482,-4.14262438,-0.45368418,-4.14019108,0.99631953,3,0.00055742,53
160,38,-0.45577726,-4.14065409,-0.45341808,-4.13960695,0.996131,3,0.00053819,54
162,38,-0.46075234,-4.14459467,-0.45153919,-4.1365757,0.99620616,3,0.00083011,49
164,38,-0.4593893,-4.14005518,-0.45429218,-4.13487625,0.99636793,3,0.00068956,48
166,38,-0.46436858,-4.14262676,-0.45356527,-4.13813257,0.99632353,3,0.00091077,47
168,38,-0.46466258,-4.1364603,-0.45248494,-4.13823891,0.99630249,3,0.00084543,47
170,38,-0.4636434,-4.13313341,-0.45275521,-4.13798094,0.99627018,3,0.0007263,47
172,38,-0.46505985,-4.12799311,-0.45745954,-4.13971043,0.99627644,3,0.0004951,48
174,38,-0.46464387,-4.12683535,-0.46029097,-4.14092112,0.99612099,3,0.00066605,48
176,38,-0.4599652,-4.12271738,-0.45886067,-4.13875628,0.99592423,3,0.00049839,48
178,38,-0.45978209,-4.12349749,-0.46339905,-4.13970804,0.99601609,3,0.00060629,49
180,38,-0.45812672,-4.125741,-0.46548057,-4.13715506,0.99612147,3,0.00050953,50
182,38,-0.45889613,-4.12604856,-0.46862054,-4.13148117,0.9962182,3,0.00057267,51
184,38,-0.46132725,-4.1266017,-0.46955273,-4.13182926,0.99635023,3,0.00037698,50
186,38,-0.46453148,-4.13114929,-0.47182566,-4.13318825,0.99653983,4,0.00021347,47
188,38,-0.46593744,-4.13220215,-0.47251281,-4.13739443,0.99655879,3,0.00073576,50
190,38,-0.46290141,-4.1327486,-0.47237161,-4.13753366,0.99637467,3,0.00064499,52
192,38,-0.46339238,-4.13673878,-0.47368723,-4.13639879,0.99630708,3,0.00065619,53
194,38,-0.46705091,-4.13922024,-0.47467065,-4.13848019,0.99604732,3,0.00062475,52
196,38,-0.46243486,-4.13851213,-0.47795281,-4.13218689,0.99587095,3,0.00092697,56
198,38,-0.46316308,-4.13670969,-0.48308137,-4.13211393,0.99582261,3,0.000919,53
200,38,-0.46652225,-4.13405657,-0.48043418,-4.13456964,0.99590033,3,0.00072701,51
202,38,-0.47166383,-4.13847971,-0.47941622,-4.13797665,0.99578536,3,0.00057829,49
204,38,-0.46799397,-4.14221764,-0.48245534,-4.13419962,0.99562478,3,0.00099916,48
206,38,-0.47159064,-4.1408844,-0.48240137,-4.13782263,0.99547935,4,0.00024829,49
208,38,-0.47210652,-4.14309263,-0.48345369,-4.13771391,0.99552006,3,0.00093577,53
210,38,-0.47590414,-4.14168787,-0.48163351,-4.13259268,0.99560922,3,0.00069891,50
212,38,-0.47301522,-4.14255762,-0.48188591,-4.13631344,0.99549776,3,0.00061903,50
214,38,-0.47589505,-4.14299822,-0.48023632,-4.13548231,0.99542338,3,0.00049523,50
216,38,-0.47163683,-4.14324999,-0.47918111,-4.13477612,0.99534351,3,0.00077991,54
218,38,-0.47438172,-4.14711285,-0.47821507,-4.13257933,0.99522668,3,0.00042257,53
220,38,-0.47426745,-4.14891624,-0.47221673,-4.14051962,0.99522555,4,0.00048607,53
222,38,-0.47683704,-4.1469264,-0.47140741,-4.14262486,0.99527496,4,0.00035096,49
224,38,-0.47672778,-4.14333677,-0.46495077,-4.14263296,0.99510467,4,0.00044972,49
226,38,-0.47936806,-4.14274788,-0.46078575,-4.14167404,0.99492991,4,0.00051317,47
228,38,-0.47567311,-4.13938284,-0.4637062,-4.14290667,0.99509007,4,0.00032254,47
30,40,-0.41861379,-4.11615467,-0.41403267,-4.10736609,0.99731427,3,0.00065595,54
32,40,-0.42289251,-4.11951494,-0.41571593,-4.10705328,0.99731499,3,0.000353,51
34,40,-0.41402671,-4.118752,-0.41108453,-4.11138058,0.99723649,3,0.00064969,49
36,40,-0.41817617,-4.12073421,-0.40925753,-4.11219311,0.99707377,3,0.00076517,52
38,40,-0.41769052,-4.12111044,-0.40983936,-4.12032175,0.99704099,3,0.00071801,54
40,40,-0.41868287,-4.12208319,-0.41084582,-4.12205029,0.99694288,3,0.00093888,51
42,40,-0.41642427,-4.11964798,-0.41939092,-4.11506224,0.99681824,3,0.00041208,54
44,40,-0.41781414,-4.12091541,-0.42799535,-4.11685658,0.99674565,3,0.00050495,52
46,40,-0.42090258,-4.12383318,-0.42963895,-4.11886311,0.99686766,3,0.00037301,52
48,40,-0.42013755,-4.125175,-0.42430094,-4.12061453,0.99692035,3,0.00074174,51
50,40,-0.42470348,-4.12032986,-0.42441496,-4.12909508,0.99684799,3,0.00060066,53
52,40,-0.42594054,-4.11997175,-0.42342323,-4.13057375,0.99681699,3,0.00073362,52
54,40,-0.42935082,-4.11851311,-0.42726845,-4.13469839,0.9969238,3,0.00047191,56
56,40,-0.42604572,-4.12291479,-0.42553738,-4.13436127,0.99691898,3,0.00034983,55
58,40,-0.42608133,-4.12461615,-0.42505348,-4.13548565,0.99692369,3,0.00042732,54
60,40,-0.42716125,-4.12924957,-0.43195033,-4.13493967,0.99692702,3,0.00072882,54
62,40,-0.42910969,-4.1332016,-0.42246914,-4.13249588,0.99698973,3,0.000388,55
64,40,-0.4276211,-4.13584518,-0.42411828,-4.13321972,0.99695897,3,0.0002281,58
66,40,-0.42517281,-4.13673878,-0.42535421,-4.13415432,0.99682105,3,0.00042255,62
68,40,-0.43278816,-4.13771963,-0.42608184,-4.12854242,0.99676704,3,0.00043719,60
70,40,-0.42755869,-4.13873291,-0.42626631,-4.13314295,0.99685705,3,0.00029467,60
72,40,-0.42805985,-4.14277792,-0.42825928,-4.1304841,0.99682373,3,0.00039584,60
74,40,-0.4244284,-4.14050102,-0.42661935,-4.13687658,0.99703366,3,0.00068169,55
76,40,-0.42765009,-4.13906574,-0.42750129,-4.14038372,0.99707025,3,0.00044658,55
78,40,-0.42617801,-4.13493443,-0.42688885,-4.14415455,0.99702388,3,0.00046822,54
80,40,-0.42266378,-4.12950373,-0.42077482,-4.14812708,0.99692965,3,0.00090001,53
82,40,-0.42864341,-4.12906647,-0.42145765,-4.14884853,0.9968192,3,0.00072363,51
84,40,-0.4304564,-4.12980747,-0.4227995,-4.149611,0.99691218,3,0.00080835,51
86,40,-0.42599195,-4.13197422,-0.42467237,-4.14811039,0.99695855,4,0.00022208,52
88,40,-0.43165487,-4.13002157,-0.42358878,-4.14221573,0.99687779,4,0.0002064,55
90,40,-0.43496585,-4.13352871,-0.42365488,-4.14344835,0.99683517,3,0.00095266,54
92,40,-0.43537703,-4.13929033,-0.42946553,-4.13606882,0.99671805,3,0.00058906,55
94,40,-0.43083388,-4.13954449,-0.42488423,-4.13581228,0.99680382,3,0.00068591,55
96,40,-0.43402329,-4.14283895,-0.42894012,-4.1349411,0.99687356,3,0.00077847,59
98,40,-0.43435386,-4.14381456,-0.42916781,-4.13374805,0.99695396,3,0.00089894,57
100,40,-0.43642017,-4.14382505,-0.4299795,-4.13394165,0.99691528,3,0.00067302,61
102,40,-0.43539917,-4.14131165,-0.43173125,-4.13111258,0.99692929,4,0.00030672,56
104,40,-0.42893738,-4.13977718,-0.4348489,-4.13397598,0.99687064,4,0.00018202,54
106,40,-0.43580544,-4.13847351,-0.43268493,-4.13608932,0.99676633,3,0.00071346,54
108,40,-0.434012,-4.13521576,-0.4335863,-4.136724,0.99655861,3,0.0008492,54
110,40,-0.43334538,-4.13780689,-0.43328476,-4.13653898,0.99645418,3,0.00074241,51
112,40,-0.4357565,-4.13498116,-0.4335399,-4.13535357,0.99650562,3,0.00077303,53
114,40,-0.43545872,-4.13922834,-0.43404481,-4.13770056,0.99659014,3,0.00057955,51
116,40,-0.43914732,-4.13998175,-0.4364996,-4.13344717,0.99645805,3,0.0004886,52
118,40,-0.44143319,-4.14029026,-0.44151342,-4.13838387,0.99642456,3,0.00046601,56
120,40,-0.44112176,-4.14184952,-0.43938208,-4.13863039,0.99644631,3,0.00023897,58
122,40,-0.43622798,-4.14366102,-0.4397037,-4.13707256,0.9966684,3,0.00030804,59
124,40,-0.43453985,-4.1466918,-0.44244912,-4.13720274,0.9967196,3,0.00032791,54
126,40,-0.43425444,-4.14625168,-0.44413257,-4.13211918,0.99694639,3,0.00028447,49
128,40,-0.43813056,-4.14493895,-0.44463661,-4.13084126,0.99697709,3,0.00029616,53
130,40,-0.43520987,-4.13797045,-0.44647366,-4.13617468,0.99667156,3,0.00042873,54
132,40,-0.44203746,-4.14109898,-0.44890496,-4.13725328,0.99665833,3,0.00073176,50
134,40,-0.44239163,-4.14156151,-0.45170358,-4.13690996,0.99664456,3,0.00054121,48
136,40,-0.44083354,-4.13876724,-0.45011231,-4.13725662,0.99660712,3,0.000405,42
138,40,-0.44147298,-4.13832283,-0.4474358,-4.13487577,0.9966141,3,0.00020879,42
140,40,-0.44386306,-4.14023018,-0.44826844,-4.13454342,0.99675411,3,0.00039337,41
