x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
595,1515,0.93001378,544.4938965,1486.768921,-35.15656281,36.4242363,645.3956299
600,1515,0.93406069,550.1846924,1486.514404,-34.84801483,36.41191864,645.2835693
605,1515,0.92382216,555.7032471,1486.606445,-34.54090118,36.41107178,645.1967773
610,1515,0.90914124,561.3048096,1486.499268,-34.23328018,36.40373993,645.09729
615,1515,0.9199236,566.7977905,1485.966553,-33.92651367,36.3848381,645.0136108
620,1515,0.93333232,572.3570557,1485.978271,-33.61930084,36.38127136,644.9197998
625,1515,0.93447512,577.8775635,1486.104736,-33.31243896,36.38134766,644.831665
630,1515,0.93378431,582.9804077,1486.273926,-33.00881195,36.38599396,644.8044434
635,1515,0.93442845,588.6262207,1486.174683,-32.70116043,36.3784523,644.6970825
640,1515,0.91813838,593.9150391,1485.911621,-32.39619827,36.36898041,644.6421509
645,1515,0.92263865,599.2685547,1486.909302,-32.09077454,36.39574432,644.5771484
650,1515,0.8931073,605.1933594,1486.972046,-31.78126335,36.39064026,644.4276733
655,1515,0.90356123,610.072937,1486.38147,-31.47947502,36.37483215,644.4321289
660,1515,0.93377477,615.706665,1486.12854,-31.17225075,36.36281967,644.3251343
665,1515,0.94055563,620.937439,1485.645508,-30.86797714,36.3473053,644.2772217
670,1515,0.92615414,626.4324341,1485.65625,-30.56184196,36.34405136,644.1900024
675,1515,0.91932905,631.9624023,1485.761719,-30.2555294,36.34328461,644.0974121
680,1515,0.89751858,637.0297241,1485.609985,-29.95248413,36.33868027,644.0726318
685,1515,0.91085333,642.8475952,1485.819092,-29.64435768,36.33859634,643.9368286
690,1515,0.93007219,648.187439,1485.625122,-29.33954239,36.33055496,643.8713989
695,1515,0.94116902,653.6886597,1485.724121,-29.0337162,36.32974243,643.7816773
700,1515,0.94478357,659.0584717,1485.669922,-28.72879028,36.32551575,643.7112427
705,1515,0.94411367,664.1914063,1485.935059,-28.4254837,36.33248138,643.6754761
710,1515,0.93749404,669.5587158,1485.725464,-28.12068176,36.32370377,643.6047974
715,1515,0.92801452,674.9241943,1485.339844,-27.81596947,36.30977249,643.5341187
720,1515,0.93460685,680.6312866,1485.468018,-27.50913811,36.30809784,643.4126587
725,1515,0.93353879,686.010376,1485.394897,-27.20443344,36.30315018,643.3393555
730,1515,0.93249166,691.2815552,1485.470703,-26.90048027,36.3033905,643.2816162
735,1515,0.94406372,696.72229,1485.435791,-26.59548378,36.29904175,643.1987915
740,1515,0.93148667,702.1975708,1485.323975,-26.29040146,36.2921524,643.1104126
745,1515,0.93679202,707.43927,1485.265747,-25.98677063,36.28866577,643.0561523
750,1515,0.93424952,713.1184692,1485.547485,-25.68055725,36.29160309,642.9370728
755,1515,0.92790955,718.31073,1485.333008,-25.37730598,36.2839241,642.8896484
760,1515,0.93582207,723.7127686,1485.158569,-25.07293701,36.27571869,642.8108521
765,1515,0.91428208,729.2277832,1485.49646,-24.76790619,36.28156281,642.7151489
770,1515,0.91524982,734.8323364,1485.091919,-24.46249771,36.26496887,642.6060181
775,1515,0.92233288,739.7977295,1484.994995,-24.16069221,36.2624855,642.5910034
780,1515,0.91484213,744.8018189,1485.158691,-23.85869598,36.26728821,642.5698242
785,1515,0.92247742,750.4534912,1484.839844,-23.5532341,36.25276566,642.4527588
790,1515,0.92507088,755.8522339,1485.047119,-23.24917412,36.25564194,642.3728027
795,1515,0.91082531,761.2485962,1484.941895,-22.9451828,36.24938965,642.2929688
800,1515,0.92996895,766.3609619,1484.893433,-22.64277458,36.24705887,642.2547607
805,1515,0.91206545,771.529541,1484.831787,-22.34012032,36.24386597,642.2078247
810,1515,0.91785103,777.5369263,1484.567505,-22.03322792,36.22799683,642.0368042
815,1515,0.93282902,782.9992676,1484.47937,-21.72917557,36.2216568,641.946167
820,1515,0.9367646,787.8583374,1484.439453,-21.4282093,36.22153091,641.9441528
825,1515,0.9421007,793.3786011,1484.53772,-21.12400055,36.22014236,641.8441773
830,1515,0.93747044,798.5791016,1484.463989,-20.82139587,36.216259,641.7912598
835,1515,0.93482399,803.9121094,1484.274048,-20.51826286,36.20788956,641.7182617
840,1515,0.92461115,809.5761108,1484.38501,-20.2135849,36.20566559,641.5963135
845,1515,0.92583066,814.6511231,1484.387329,-19.91172028,36.20497894,641.5610962
850,1515,0.917759,819.7131958,1484.229736,-19.60998154,36.19968796,641.5273438
855,1515,0.91354346,825.7193604,1484.721069,-19.30397987,36.20579529,641.3539429
860,1515,0.9192217,830.8473511,1484.031006,-19.00209045,36.18436813,641.3099976
865,1515,0.90157855,835.9572144,1484.050293,-18.70026779,36.183815,641.2683716
870,1515,0.90929401,841.2469482,1483.839722,-18.39769936,36.17508316,641.2000122
875,1515,0.90645218,847.4592285,1484.311157,-18.09130859,36.17889786,640.9948731
880,1515,0.86822867,852.9656372,1484.611206,-17.78800201,36.18332672,640.8938599
885,1515,0.84982997,858.0964966,1484.512451,-17.48633957,36.17909241,640.8479614
890,1515,0.87815297,862.9064331,1484.480957,-17.18595123,36.17940521,640.8494263
895,1515,0.93843389,867.6782227,1484.300537,-16.88570595,36.17562866,640.8562622
900,1515,0.94211179,873.3451538,1484.194824,-16.58205605,36.1668396,640.7302246
905,1515,0.93848711,878.5491333,1483.836548,-16.28023911,36.1543541,640.6726074
910,1515,0.9190883,884.1466675,1483.064575,-15.97708035,36.12656784,640.5563965
915,1515,0.90754104,889.1629639,1482.881958,-15.67606068,36.12070847,640.5259399
920,1515,0.90075278,894.4431763,1483.649536,-15.37410164,36.14052582,640.4558106
925,1515,0.90000349,899.6873169,1483.959961,-15.07228088,36.1472435,640.3911743
930,1515,0.87408489,905.0360107,1483.753662,-14.77027702,36.13795471,640.3104248
935,1515,0.89750701,910.3409424,1483.470215,-14.46841812,36.12675095,640.2362671
940,1515,0.95326114,915.9284668,1483.338257,-14.16575909,36.11769485,640.1196899
945,1515,0.94705677,921.2233276,1483.294434,-13.86407185,36.11355209,640.0462647
950,1515,0.94967568,926.6529541,1484.281616,-13.56197643,36.1385231,639.9525757
955,1515,0.93942934,931.9671021,1483.709351,-13.26042747,36.11871338,639.8757324
960,1515,0.93812495,936.7731934,1483.521484,-12.9604311,36.11424255,639.8737793
965,1515,0.95155972,942.2036743,1483.615845,-12.65860844,36.11300278,639.7791748
970,1515,0.96438438,947.4986572,1483.332764,-12.35725307,36.10176086,639.7044067
975,1515,0.96386176,952.5559692,1483.546875,-12.05658531,36.10700226,639.6643677
980,1515,0.99561298,957.7231445,1483.310059,-11.75568199,36.09812546,639.6079712
985,1515,0.99803609,963.2015381,1482.9646,-11.45406628,36.08353043,639.5050049
990,1515,0.9978931,968.7568359,1483.050293,-11.15226173,36.08096313,639.390564
995,1515,0.99636304,973.9517212,1483.038086,-10.85147476,36.07838058,639.3291016
1000,1515,0.99555087,979.2718506,1483.017334,-10.55040741,36.07455063,639.2489624
1005,1515,0.99632055,984.565918,1482.951416,-10.24953461,36.069561,639.1721191
1010,1515,0.99601632,989.7858887,1482.88208,-9.94890118,36.06506348,639.1060181
1015,1515,0.9956311,995.1605225,1482.828735,-9.64793682,36.05978775,639.0169678
1020,1515,0.99427074,1000.37323,1482.845581,-9.34742928,36.05784607,638.951416
1025,1515,0.99541783,1005.661438,1482.834717,-9.04681683,36.0544548,638.8744507
1030,1515,0.99552625,1010.987122,1482.723022,-8.74620533,36.04780197,638.791626
1035,1515,0.99599546,1016.21228,1482.689331,-8.44583797,36.04423523,638.7235718
1040,1515,0.99542105,1021.43811,1482.66333,-8.14552593,36.04087067,638.6550293
1045,1515,0.9954493,1026.698975,1482.624512,-7.84522343,36.03683472,638.5811157
1050,1515,0.9963727,1032.007568,1482.536621,-7.54487085,36.03095245,638.4998779
1055,1515,0.99586523,1037.222168,1482.534058,-7.24481726,36.02830887,638.4320068
1060,1515,0.99651015,1042.489136,1482.531738,-6.9446969,36.02524185,638.3562622
1065,1515,0.99627215,1047.704468,1482.489746,-6.64475441,36.02140427,638.2876587
1070,1515,0.99597871,1052.983032,1482.372803,-6.34472132,36.01485443,638.2098389
1075,1515,0.99556595,1058.245361,1482.289795,-6.04483414,36.00939941,638.1339111
1080,1515,0.9954856,1063.519287,1482.300171,-5.7449522,36.0065918,638.0561523
1085,1515,0.99469513,1068.73999,1482.235962,-5.44528437,36.00199509,637.9857788
1090,1515,0.99554241,1073.967896,1482.143433,-5.14561987,35.99650192,637.9141846
1095,1515,0.99671358,1079.243408,1482.122803,-4.84596443,35.99271393,637.8352661
1100,1515,0.99654651,1084.439941,1482.144653,-4.54645205,35.99080276,637.7677612
1105,1515,0.99669737,1089.670288,1482.150757,-4.24704123,35.98812485,637.6948242
1110,1515,0.99680459,1094.927856,1482.079712,-3.94756746,35.98295212,637.6177979
1115,1515,0.99642825,1100.229614,1481.95166,-3.64817786,35.97575378,637.5339966
1120,1515,0.99619287,1105.374634,1481.936401,-3.34901381,35.9730835,637.4728394
1125,1515,0.99719191,1110.53833,1481.925537,-3.04989076,35.97039413,637.4088135
1130,1515,0.99694097,1115.778076,1481.862427,-2.75075054,35.96553802,637.333252
1135,1515,0.99668509,1121.026367,1481.793579,-2.45168352,35.9604187,637.2561035
1140,1515,0.99757969,1126.22876,1481.800537,-2.15272164,35.95788193,637.1853638
1145,1515,0.99673361,1131.421021,1481.691895,-1.85378134,35.95203018,637.1161499
1150,1515,0.99711406,1136.659912,1481.598999,-1.5549159,35.94623947,637.0396118
1155,1515,0.99746209,1141.84314,1481.609619,-1.25612211,35.94392395,636.9710693
1160,1515,0.99692988,1147.053711,1481.63208,-0.9574455,35.94171906,636.8981323
1165,1515,0.99738157,1152.176514,1481.59729,-0.65878952,35.93852997,636.8380127
1170,1515,0.99683946,1157.46582,1481.468384,-0.36018315,35.93121719,636.7529907
1175,1515,0.99607837,1162.725464,1481.408447,-0.06174386,35.92613983,636.6717529
1180,1515,0.99532259,1167.908813,1481.337402,0.23674253,35.92136383,636.6019898
1185,1515,0.9955619,1173.123047,1481.313843,0.53513825,35.91769028,636.5271606
1190,1515,0.99629891,1178.268799,1481.338135,0.83345085,35.91597366,636.4622192
1195,1515,0.9958244,1183.477539,1481.350952,1.13169074,35.9133873,636.3878174
1200,1515,0.9959448,1188.700684,1481.305908,1.4298743,35.90898132,636.3109741
1205,1515,0.99530846,1193.835693,1481.279785,1.72796476,35.90581131,636.246582
1210,1515,0.99565309,1198.946655,1481.216309,2.02606606,35.90172958,636.1858521
1215,1515,0.99641019,1204.168335,1481.078491,2.32397628,35.89455032,636.1082153
1220,1515,0.99663329,1209.27478,1481.081055,2.62191105,35.89240646,636.0473023
1225,1515,0.99674219,1214.526001,1481.051514,2.91975331,35.88814545,635.9649658
1230,1515,0.99616951,1219.75708,1481.068604,3.21746016,35.88541412,635.8851929
1235,1515,0.99635059,1224.986572,1481.003296,3.51510239,35.88022614,635.8053589
1240,1515,0.99582392,1230.21521,1480.898315,3.81268787,35.87387848,635.7255249
1245,1515,0.99616581,1235.394531,1480.885498,4.11024809,35.8706398,635.652771
1250,1515,0.99460757,1240.553711,1480.829224,4.40778446,35.86626053,635.5826416
1255,1515,0.99514723,1245.698364,1480.812622,4.70519257,35.86312866,635.5142212
1260,1515,0.99554521,1250.817017,1480.697144,5.00261927,35.85729599,635.4495239
1265,1515,0.99549544,1256.036743,1480.671631,5.2998085,35.85327148,635.3693848
1270,1515,0.99607086,1261.150391,1480.683838,5.5971365,35.85122299,635.3050537
1275,1515,0.99588406,1266.335083,1480.639893,5.89421654,35.84690475,635.2296753
1280,1515,0.99623507,1271.55896,1480.522583,6.19126129,35.84011459,635.1484375
1285,1515,0.99636799,1276.717651,1480.425903,6.48825026,35.83443069,635.076355
1290,1515,0.99665856,1281.827759,1480.452637,6.78528738,35.83276367,635.0114136
1295,1515,0.99660242,1287.010254,1480.483276,7.08211231,35.83059692,634.9351807
1300,1515,0.99640489,1292.158203,1480.456665,7.37894535,35.82701874,634.8640137
1305,1515,0.99057943,1297.381592,1480.434448,7.67556667,35.8229599,634.7814331
1310,1515,0.99506837,1302.43042,1480.392334,7.97243404,35.81969452,634.7244263
1315,1515,0.99655008,1307.593506,1480.298096,8.26901722,35.81396103,634.6501465
1320,1515,0.99655747,1312.78418,1480.24939,8.56542683,35.80931473,634.5714722
1325,1515,0.99689984,1317.973755,1480.187866,8.86182308,35.80429077,634.4927368
1330,1515,0.99616319,1323.054443,1480.158569,9.15839481,35.80109406,634.4300537
1335,1515,0.99672526,1328.172241,1480.169678,9.45476627,35.79876328,634.3613892
1340,1515,0.99656039,1333.363403,1480.118408,9.75089455,35.79397964,634.2815552
1345,1515,0.99605429,1338.438599,1480.116821,10.04728127,35.79159927,634.2188721
1350,1515,0.99706668,1343.510132,1480.030518,10.34353924,35.78672028,634.15625
1355,1515,0.99647874,1348.675049,1479.982178,10.63952446,35.78219986,634.0796509
1360,1515,0.99627405,1353.891479,1479.910034,10.93531418,35.77653122,633.9949951
1365,1515,0.99749929,1358.913818,1479.919556,11.23152542,35.77483368,633.9389648
1370,1515,0.99777615,1364.140259,1479.876343,11.52715969,35.76992798,633.852417
1375,1515,0.99753064,1369.130737,1479.731567,11.82328033,35.76389694,633.8004761
1380,1515,0.99781281,1374.323608,1479.758789,12.1188612,35.76130676,633.7184448
1385,1515,0.99675161,1379.493164,1479.690063,12.41437817,35.75605392,633.6394653
1390,1515,0.9967559,1384.519409,1479.640503,12.71024513,35.75250626,633.5814209
1395,1515,0.99604541,1389.639893,1479.613647,13.00576401,35.74884415,633.5091553
1400,1515,0.99683201,1394.767578,1479.555908,13.3011837,35.74420166,633.4356079
1405,1515,0.99652481,1399.935547,1479.526245,13.59644127,35.7400589,633.355957
1410,1515,0.99632603,1405.120361,1479.49646,13.89151669,35.73575592,633.2734375
1415,1515,0.9963789,1410.06665,1479.582153,14.18732071,35.73675919,633.2259522
1420,1515,0.99693143,1415.309204,1479.549561,14.4820509,35.73187637,633.1343384
1425,1515,0.99706239,1420.366211,1479.436035,14.77732277,35.72608948,633.0698853
1430,1515,0.99710071,1425.469971,1479.388916,15.07239437,35.72186279,632.9983521
1435,1515,0.99726629,1430.578735,1479.376587,15.36738205,35.71860504,632.9257813
1440,1515,0.99736673,1435.673218,1479.236084,15.66232204,35.71166992,632.8550415
1445,1515,0.996723,1440.762329,1479.180908,15.95719528,35.70728302,632.78479
1450,1515,0.99642724,1445.87915,1479.148193,16.25194168,35.70330811,632.7102661
1455,1515,0.99607772,1451.072144,1479.150024,16.54626846,35.69974518,632.6242065
1460,1515,0.99593765,1456.250732,1479.208252,16.84057617,35.69792557,632.5397339
1465,1515,0.99478,1461.286011,1478.91687,17.13540649,35.68695068,632.4767456
1470,1515,0.99665684,1466.260986,1478.94104,17.43037033,35.68575287,632.4221191
1475,1515,0.99643415,1471.332642,1478.918579,17.72488403,35.68237305,632.3528442
1480,1515,0.99634296,1476.427979,1478.967773,18.01926041,35.68091965,632.2799683
1485,1515,0.99675894,1481.528564,1478.892334,18.31349182,35.67571259,632.2059326
1490,1515,0.9948675,1486.505371,1478.794434,18.60818481,35.67082977,632.1499634
1495,1515,0.99583876,1491.617554,1478.731689,18.90223122,35.66588211,632.0737915
1500,1515,0.99752599,1496.627197,1478.665283,19.19665909,35.66163254,632.0123901
1505,1515,0.99680585,1501.743164,1478.658936,19.49052811,35.65829468,631.9351196
1510,1515,0.99714339,1506.856445,1478.630371,19.7843399,35.65429688,631.8579102
1515,1515,0.99672008,1511.950195,1478.597412,20.0781517,35.65032196,631.7833862
1520,1515,0.99685436,1516.977905,1478.602661,20.37223625,35.64798737,631.7183838
1525,1515,0.99736357,1522.025391,1478.516602,20.6661396,35.64278793,631.6503296
1530,1515,0.99633664,1527.228516,1478.417236,20.95913696,35.63591766,631.5585327
1535,1515,0.9965806,1532.319824,1478.410278,21.25266075,35.63265991,631.4833374
1540,1515,0.99554616,1537.275635,1478.391968,21.54680824,35.63014984,631.4279175
1545,1515,0.99540788,1542.19519,1478.438721,21.84104347,35.62984085,631.3776856
1550,1515,0.99669528,1547.281738,1478.389893,22.13435745,35.62534714,631.3022461
1555,1515,0.99688584,1552.337036,1478.282104,22.42778969,35.61935043,631.2313843
1560,1515,0.9973762,1557.395508,1478.178833,22.72104454,35.61343384,631.1596069
1565,1515,0.99768776,1562.55603,1478.143066,23.01372337,35.6086731,631.0725098
1570,1515,0.99745417,1567.608643,1478.096802,23.30690575,35.60447311,631.0010986
1575,1515,0.9966374,1572.467651,1478.16333,23.60111046,35.60515213,630.958252
1580,1515,0.99668121,1577.620117,1478.022339,23.89356422,35.59730911,630.8716431
1585,1515,0.99652314,1582.728882,1477.935547,24.1861763,35.59139252,630.7909546
1590,1515,0.9971993,1587.714355,1477.945679,24.47947121,35.58935547,630.7287598
1595,1515,0.99745488,1592.751831,1477.882446,24.77235603,35.58469009,630.6583862
1600,1515,0.99714541,1597.780762,1477.845337,25.06522751,35.58086395,630.5890503
1605,1515,0.99764472,1602.780029,1477.800049,25.358181,35.57701111,630.5238037
1610,1515,0.99706584,1607.839478,1477.738892,25.6506958,35.57219696,630.4493408
1615,1515,0.99652964,1612.85144,1477.770508,25.94342232,35.57049179,630.3817139
1620,1515,0.99679613,1617.921509,1477.798584,26.23574257,35.56820297,630.3052979
1625,1515,0.99629766,1622.973999,1477.661377,26.52802849,35.56113815,630.230957
1630,1515,0.996355,1627.949463,1477.667603,26.82077599,35.55892944,630.1679077
1635,1515,0.99648678,1633.076538,1477.624878,27.11247253,35.55403519,630.0821533
1640,1515,0.99629951,1638.164795,1477.605347,27.40424156,35.55011368,630.001648
1645,1515,0.99364483,1643.271973,1477.563599,27.69591331,35.5453949,629.9185181
1650,1515,0.99392718,1648.329712,1477.376587,27.98778725,35.53673553,629.8422852
1655,1515,0.99330109,1653.074585,1477.416382,28.2816391,35.53730774,629.8121338
1660,1515,0.99586433,1658.06958,1477.342285,28.57380867,35.53248596,629.744751
1665,1515,0.99589401,1663.056763,1477.258667,28.86595345,35.52741623,629.6782227
1670,1515,0.99583143,1668.073975,1477.28186,29.15782166,35.52526855,629.6069336
1675,1515,0.99624419,1673.044189,1477.298828,29.44989395,35.52328873,629.5423584
1680,1515,0.99568343,1678.097046,1477.214722,29.74134827,35.51762009,629.46521
1685,1515,0.99559349,1683.108765,1477.122192,30.0329628,35.51205063,629.3939819
1690,1515,0.99470228,1688.204956,1477.152588,30.32390976,35.50940323,629.3098145
1695,1515,0.9951992,1693.133667,1477.062744,30.61595726,35.50453568,629.2503662
1700,1515,0.99478966,1698.111084,1477.071045,30.90764999,35.50217819,629.1835327
1705,1515,0.99675846,1703.089233,1477.028931,31.19921875,35.49829102,629.1162109
1710,1515,0.99693841,1708.096069,1476.931519,31.49046516,35.49252701,629.0443726
1715,1515,0.99731326,1713.095825,1476.896729,31.78169632,35.48866653,628.9734497
1720,1515,0.99744284,1718.067749,1476.901978,32.07310486,35.48620224,628.906311
1725,1515,0.99682105,1723.008545,1476.815186,32.36464691,35.4812355,628.8434448
1730,1515,0.99671328,1727.95105,1476.710693,32.65613174,35.47572708,628.7802734
1735,1515,0.99709058,1732.999023,1476.706909,32.94665909,35.47232819,628.7009277
1740,1515,0.99689144,1738.015747,1476.656616,33.23739624,35.46780014,628.6262207
1745,1515,0.99725282,1742.97876,1476.622559,33.52848053,35.46417236,628.5592041
1750,1515,0.99793702,1747.947876,1476.627319,33.8194313,35.46162415,628.4909668
1755,1515,0.9979459,1752.924438,1476.626587,34.11019135,35.4588356,628.4212036
1760,1515,0.99793363,1757.96875,1476.53125,34.40034485,35.45267487,628.3411255
1765,1515,0.99743176,1762.925781,1476.440552,34.69110489,35.44736099,628.2739258
1770,1515,0.99552852,1767.840576,1476.325562,34.98216629,35.44165421,628.2127686
1775,1515,0.99396718,1772.855225,1476.444336,35.27233887,35.44203186,628.1363525
1780,1515,0.99374688,1777.912964,1476.38623,35.56204987,35.43682861,628.0534058
1785,1515,0.99352908,1782.896484,1476.365234,35.85224915,35.43328094,627.9810181
1790,1515,0.99173987,1787.848267,1476.395142,36.14268112,35.43151474,627.9133301
1795,1515,0.99011922,1792.731445,1476.236328,36.43364716,35.42468643,627.8555908
1800,1515,0.99741846,1797.687622,1476.283813,36.72385406,35.42335892,627.7865601
1805,1515,0.99779743,1802.649414,1476.26709,37.01399612,35.42008591,627.7166748
1810,1515,0.99787664,1807.56604,1476.143066,37.3044014,35.41396713,627.6530762
1815,1515,0.9977715,1812.469971,1476.095215,37.59482574,35.41018677,627.5910034
1820,1515,0.99665326,1817.415771,1476.056763,37.88479233,35.40634537,627.522522
1825,1515,0.99702013,1822.298218,1475.933105,38.17531586,35.40047836,627.4633789
1830,1515,0.9970454,1827.31604,1475.910645,38.46455002,35.39650726,627.3838501
1835,1515,0.99741846,1832.343872,1475.904419,38.75354004,35.39291382,627.3024292
1840,1515,0.99782127,1837.278931,1475.903809,39.04325867,35.3902092,627.234375
1845,1515,0.99808663,1842.187622,1475.877808,39.33328247,35.38697815,627.1704102
1850,1515,0.99800944,1847.174438,1475.831055,39.62239456,35.38246155,627.0942383
1855,1515,0.99757189,1852.125977,1475.79834,39.91177368,35.37865067,627.0233154
1860,1515,0.99735183,1856.990112,1475.73584,40.20183563,35.3746376,626.9649048
1865,1515,0.99704719,1861.998169,1475.645386,40.49050522,35.36861801,626.8848267
1870,1515,0.9975875,1866.941162,1475.676147,40.77972031,35.36671066,626.8143921
1875,1515,0.9976337,1871.874146,1475.651245,41.06892014,35.3632164,626.7448731
1880,1515,0.99704045,1876.828369,1475.566284,41.35789871,35.35774994,626.6723633
1885,1515,0.99720794,1881.723633,1475.547607,41.64728546,35.35471725,626.6080322
1890,1515,0.9955672,1886.690063,1475.370972,41.93587112,35.34639359,626.5327759
1895,1515,0.99489689,1891.553711,1475.325073,42.22550583,35.34279251,626.4729614
1900,1515,0.9975028,1896.339233,1475.398926,42.51577759,35.34335327,626.4242554
1905,1515,0.99793613,1901.296997,1475.375366,42.80427551,35.33961105,626.3497315
1910,1515,0.99838358,1906.294678,1475.336548,43.09222031,35.33506775,626.2687988
1915,1515,0.99841326,1911.187866,1475.303833,43.38116455,35.33155823,626.2033691
1920,1515,0.99764192,1916.091919,1475.235962,43.66995239,35.32688141,626.1360474
1925,1515,0.99779379,1921.078613,1475.156738,43.9577713,35.3211937,626.0560913
1930,1515,0.99767518,1926.016235,1475.132202,44.24599457,35.3175087,625.9833374
1935,1515,0.99754095,1931.00354,1475.106323,44.53362274,35.31338501,625.902832
1940,1515,0.99730074,1935.761353,1475.053101,44.82363129,35.31029129,625.8563232
1945,1515,0.99723005,1940.636841,1475.000244,45.11224365,35.30621338,625.791687
1950,1515,0.99707818,1945.557495,1474.939087,45.40029907,35.30152512,625.7203369
1955,1515,0.9971016,1950.47168,1474.940918,45.6883812,35.2987442,625.6497192
1960,1515,0.99742031,1955.346924,1474.929077,45.9767952,35.29587555,625.5847778
1965,1515,0.99643427,1960.290527,1474.890869,46.26438141,35.29164124,625.5092163
1970,1515,0.99608153,1965.153198,1474.85083,46.55270386,35.28797913,625.4451904
1975,1515,0.99493915,1969.967529,1474.908569,46.84154129,35.28762436,625.3886108
1980,1515,0.98751193,1975.158081,1474.663696,47.12603378,35.27518845,625.2754517
420,1520,0.99185866,353.5600586,1493.45105,-45.92085266,36.86383438,647.9039307
425,1520,0.99138921,358.9163208,1493.608887,-45.61351776,36.8667984,647.8515625
430,1520,0.99602127,364.4009705,1493.454102,-45.30493546,36.85961151,647.7800293
435,1520,0.99669158,369.9493713,1493.516113,-44.99570847,36.85819626,647.6986694
440,1520,0.99685848,375.464447,1493.369019,-44.68690109,36.85097504,647.6221314
445,1520,0.99718904,380.9683838,1493.324829,-44.37823486,36.84679413,647.5467529
450,1520,0.9964689,386.4639282,1493.30249,-44.06969833,36.84332657,647.4725342
455,1520,0.99573243,391.9590149,1493.208374,-43.76123428,36.83773422,647.3980103
460,1520,0.99519837,397.48349,1493.106689,-43.45251083,36.83167267,647.3187866
465,1520,0.99509668,402.9739075,1493.091797,-43.1441803,36.82840347,647.2444458
470,1520,0.99420339,408.4303894,1492.986694,-42.83621979,36.82275009,647.1746826
475,1520,0.99486768,413.9671631,1492.963745,-42.52758408,36.81882477,647.0925293
480,1520,0.99483472,419.4816284,1492.931274,-42.21915054,36.814785,647.0136108
485,1520,0.99529541,425.027832,1492.922363,-41.91050339,36.81118393,646.9298096
490,1520,0.99567682,430.3903809,1492.864624,-41.60363007,36.8075943,646.8726807
495,1520,0.99524164,435.816864,1492.830078,-41.2962265,36.80415344,646.8057861
500,1520,0.99654388,441.3847046,1492.765747,-40.98749161,36.79870224,646.7180176
505,1520,0.9961198,446.7949219,1492.721558,-40.68032455,36.79508972,646.6529541
510,1520,0.99591094,452.3677368,1492.748047,-40.37170792,36.792202,646.5635986
515,1520,0.9951598,457.8153381,1492.661255,-40.06423569,36.78701782,646.4926758
520,1520,0.99571377,463.3276367,1492.590698,-39.75628281,36.78174591,646.4116821
525,1520,0.99546456,468.8177185,1492.544434,-39.44857788,36.77735519,646.3334961
530,1520,0.99524814,474.2075195,1492.4729,-39.14180374,36.7730217,646.2700806
535,1520,0.99496245,479.5959473,1492.4375,-38.83510208,36.76973724,646.2064819
540,1520,0.99467236,485.1058044,1492.401245,-38.52735519,36.76543427,646.1248169
545,1520,0.9934535,490.5854492,1492.246582,-38.21995926,36.75790024,646.0471802
550,1520,0.99426216,495.9665833,1492.289063,-37.91344833,36.75688171,645.9837036
555,1520,0.99283409,501.5623169,1492.211914,-37.60512161,36.75065231,645.8885498
560,1520,0.99427927,507.0819092,1492.213623,-37.29753113,36.74729538,645.8040772
565,1520,0.99550694,512.5426636,1492.086182,-36.99048615,36.74064636,645.7282105
570,1520,0.99688119,518.0863648,1491.903198,-36.68284607,36.73167801,645.6395874
575,1520,0.99427462,523.9761963,1492.174072,-36.37234116,36.73313522,645.4996948
580,1520,0.91725183,528.7092285,1491.879395,-36.07152557,36.72743607,645.5300903
585,1520,0.9320327,534.4807739,1491.812988,-35.76214981,36.71997452,645.4069824
590,1520,0.94737411,539.8961792,1491.896118,-35.45576096,36.71973801,645.3362427
595,1520,0.93147743,545.2981567,1492.113403,-35.14949417,36.72351456,645.2672119
600,1520,0.93094671,550.6292114,1491.805908,-34.8439064,36.71253204,645.2081299
605,1520,0.92034608,555.7088013,1491.882324,-34.54029083,36.7147789,645.1861572
610,1520,0.90130281,561.5984497,1491.953247,-34.23036575,36.710289,645.0443115
615,1520,0.9159649,566.9035034,1491.492554,-33.92511368,36.69500351,644.9882813
620,1520,0.93976355,572.3236084,1491.448486,-33.61898422,36.69092941,644.9151001
625,1520,0.93799502,577.7780762,1491.370239,-33.3126564,36.68553925,644.8363648
630,1520,0.945333,583.2764282,1491.20105,-33.00605011,36.67714691,644.7510376
635,1520,0.95084095,588.8527222,1491.213379,-32.69892502,36.67340088,644.6539307
640,1520,0.9307341,594.1564941,1491.329468,-32.3938942,36.67486191,644.5966187
645,1520,0.92104626,600.048523,1491.335938,-32.08456039,36.66835785,644.4522705
650,1520,0.91569602,605.24646,1491.638184,-31.78040504,36.67607117,644.4100342
655,1520,0.89234871,610.4770508,1491.341919,-31.47603226,36.66604996,644.362793
660,1520,0.91895342,615.9869385,1491.270142,-31.16975212,36.66029358,644.2738037
665,1520,0.93945312,621.3768921,1491.099121,-30.86434364,36.65259933,644.2023926
670,1520,0.92213774,626.8457031,1491.299316,-30.55845261,36.6550827,644.1190186
675,1520,0.92343581,631.9880371,1491.156372,-30.25489807,36.65018082,644.0835571
680,1520,0.90884805,637.4359741,1491.001709,-29.94921875,36.64245224,644.0028076
685,1520,0.8905313,643.2008667,1491.294067,-29.64144325,36.64517593,643.8746948
