x,y,u,ux,uy,v,vx,vy
82,100,-0.43140471,0.00007796,-0.00002118,-3.95281577,-0.00022214,0.00304759
84,100,-0.42781672,0.00014925,-0.00022648,-3.95234132,-0.00038695,0.00296414
86,100,-0.42659402,0.00003958,0.00000058,-3.95220757,-0.00051894,0.0029217
88,100,-0.42740566,-0.00031328,-0.00019198,-3.95478892,-0.00049594,0.0029614
90,100,-0.42612824,0.00006068,-0.00023011,-3.95645332,-0.00067869,0.0029223
92,100,-0.42504165,-0.0002681,-0.00018502,-3.95700502,-0.00042614,0.00264478
94,100,-0.42745405,-0.00034082,-0.00012304,-3.95669889,-0.00031815,0.00263786
96,100,-0.42791492,-0.00017381,-0.00014216,-3.95578337,-0.00031328,0.00257659
98,100,-0.42771903,-0.00049818,0.00000016,-3.95711994,-0.00018478,0.00274134
100,100,-0.42746404,-0.0001933,0.00016315,-3.95705628,-0.00025165,0.00277054
102,100,-0.43032965,-0.00015533,0.00017088,-3.95826125,-0.00001223,0.00274515
104,100,-0.43107286,-0.0003615,0.00032608,-3.95833755,-0.00038071,0.00284219
106,100,-0.43121469,-0.0004918,0.00018934,-3.96127772,-0.00045581,0.00282729
108,100,-0.43065342,-0.00023717,0.00006071,-3.96149302,-0.00027433,0.00294387
110,100,-0.43135813,0.00010526,0.00020483,-3.96210337,-0.00037676,0.00289261
112,100,-0.43094352,0.00012314,0.00021338,-3.96165419,-0.00012244,0.00284672
114,100,-0.42843953,-0.00054353,0.00002789,-3.96230793,-0.00032539,0.00273299
116,100,-0.43057624,-0.00006419,0.00008251,-3.96340036,-0.00034708,0.00292158
118,100,-0.43076903,-0.00023001,0.0001674,-3.96347523,-0.00012644,0.00313258
120,100,-0.4351269,-0.00072867,0.00017168,-3.96323705,-0.00026964,0.00297868
122,100,-0.43440768,-0.00021166,0.00002118,-3.96351743,-0.00025084,0.00299942
124,100,-0.43480864,0.00001931,0.00011734,-3.96210432,-0.00027236,0.00294888
126,100,-0.43534544,-0.00053322,0.00003604,-3.96477604,-0.00031897,0.00296271
128,100,-0.43580484,-0.00025994,0.00011188,-3.96702003,-0.00036042,0.00276697
130,100,-0.43569618,-0.0000273,-0.00004462,-3.96730185,-0.00002175,0.00266159
132,100,-0.43640089,-0.00037098,0.00009691,-3.96640968,0.00005825,0.00259101
134,100,-0.43708578,-0.00025779,-0.00016895,-3.96941829,-0.0003184,0.00260735
136,100,-0.43680063,-0.0003655,-0.00006737,-3.96863794,-0.00032414,0.00276244
138,100,-0.43694782,-0.00055456,-0.00007696,-3.96874142,-0.00015005,0.00280762
140,100,-0.43730548,-0.00043261,-0.00004751,-3.96820307,-0.00033324,0.00256813
142,100,-0.43940058,-0.0002436,0.00007882,-3.9687295,-0.00018822,0.00246441
144,100,-0.43908599,0.00009453,0.00021134,-3.96849918,0.00000279,0.00260293
146,100,-0.43920547,0.00029492,0.00009403,-3.96833467,-0.00012707,0.00247061
148,100,-0.43948936,0.00023949,0.00029532,-3.96784472,-0.0000275,0.00257576
150,100,-0.43886626,0.00064838,0.00012911,-3.96942425,-0.00013914,0.00243211
152,100,-0.43614763,0.000103,0.00014911,-3.97011495,-0.00021112,0.00250387
154,100,-0.43950358,-0.00027084,-0.000257,-3.97021604,0.00000061,0.00255525
156,100,-0.44047442,-0.00006211,0.00014741,-3.97248101,-0.00011273,0.00267816
158,100,-0.44078726,-0.00029922,0.0001944,-3.97336292,-0.00005385,0.00264657
160,100,-0.4395999,-0.00056559,0.00029306,-3.97061515,-0.00031104,0.00290382
162,100,-0.44243774,-0.00010604,-0.00000533,-3.97053099,-0.00036271,0.00284123
164,100,-0.4425652,-0.00066382,-0.00001466,-3.97276354,-0.0001884,0.00269985
166,100,-0.44237021,-0.00071913,0.00013993,-3.97254682,0.00014689,0.00261307
168,100,-0.44506806,-0.00017583,0.00037026,-3.97012019,-0.00008753,0.00262403
170,100,-0.44279617,-0.00064808,0.00019325,-3.97013569,0.00044603,0.00259173
172,100,-0.44403732,-0.0006842,0.00023231,-3.9683311,0.00029434,0.00271153
174,100,-0.44479892,-0.00055397,0.00012027,-3.96878195,0.00036071,0.00269449
176,100,-0.44611666,-0.0004096,-0.00004193,-3.97042727,0.00012544,0.00283146
178,100,-0.44592819,-0.00024265,0.0002643,-3.97139621,0.00043525,0.00298989
180,100,-0.44654557,-0.0002721,0.00028292,-3.96897984,0.00029988,0.00318015
182,100,-0.44947228,-0.00034285,-0.00000589,-3.96823382,0.00049626,0.00293672
184,100,-0.44928947,-0.00026917,0.00021034,-3.96955013,0.00020029,0.00295746
186,100,-0.45242694,-0.00001007,0.0003987,-3.967062,0.00048811,0.00309289
188,100,-0.45148215,-0.00014281,0.00066843,-3.96819162,-0.00032368,0.00276864
190,100,-0.4519189,-0.00043941,0.00047971,-3.96737289,-0.00023719,0.00263357
192,100,-0.45451614,0.00003624,0.00058038,-3.9663868,0.00002557,0.00276673
194,100,-0.45365342,-0.00039744,0.00087214,-3.96723342,0.00002014,0.00255525
196,100,-0.45421055,-0.00043082,0.00092332,-3.96902657,-0.00023661,0.00279868
198,100,-0.45423773,-0.00056672,0.00077426,-3.96622992,-0.00018928,0.0029211
200,100,-0.45414203,-0.00092459,0.00064123,-3.96682358,-0.00025499,0.00288236
202,100,-0.45816344,-0.00067008,0.00052457,-3.9675765,0.00017838,0.00288272
204,100,-0.45688766,-0.00065047,0.00056169,-3.96869206,0.00015785,0.00291276
206,100,-0.45940048,-0.00079125,0.00070057,-3.96977925,0.00016557,0.00278807
208,100,-0.45753923,-0.00025249,0.00068469,-3.96712875,0.00012688,0.00268471
210,100,-0.46352607,-0.00055176,0.00065207,-3.96384025,0.00059033,0.00247061
212,100,-0.46127844,0.00031602,0.00059553,-3.96320868,0.00084422,0.002473
214,100,-0.46179414,-0.0003773,0.00086285,-3.96174288,0.00126724,0.00273883
216,100,-0.46188346,0.00001287,0.00058385,-3.96038961,0.00131836,0.00277269
218,100,-0.46410775,-0.00040042,0.00047618,-3.9597199,0.00094345,0.00254953
220,100,-0.46375707,-0.00058293,0.00064005,-3.95876002,0.00080276,0.00276554
222,100,-0.46424556,0.00017548,0.00054482,-3.95592999,0.00081618,0.00267506
224,100,-0.46434608,-0.00022459,0.00028057,-3.95691228,0.00081575,0.00273132
226,100,-0.46659014,-0.00030315,0.00036725,-3.95639062,0.0007452,0.00269496
228,100,-0.46382487,0.00000155,0.00017212,-3.95407319,0.00069749,0.00281203
30,102,-0.43172899,-0.00112623,0.00029072,-3.9276576,0.00029472,0.00303566
32,102,-0.43258855,-0.00085825,0.00030445,-3.92731881,0.0005313,0.00276279
34,102,-0.43433362,-0.00079727,0.00007722,-3.92968845,-0.00006864,0.00274932
36,102,-0.4366802,-0.00083536,0.00007238,-3.92864299,-0.00047567,0.00274062
38,102,-0.43654129,-0.00103128,-0.00007947,-3.92988539,-0.00049609,0.00294197
40,102,-0.43964511,-0.00057775,0.00016551,-3.92921877,-0.00055912,0.00280857
42,102,-0.44178498,-0.00067967,0.00013142,-3.92988682,-0.00056506,0.00281847
44,102,-0.44179431,-0.00040716,-0.00008401,-3.93228149,-0.00043897,0.0028615
46,102,-0.44159102,-0.0005067,-0.00020159,-3.93375158,-0.00056388,0.00279963
48,102,-0.44482377,-0.00048125,-0.00022113,-3.93380976,-0.00042708,0.0027827
50,102,-0.44407451,-0.00039655,-0.00018066,-3.93433833,-0.00068992,0.00286102
52,102,-0.44549605,-0.00032693,-0.00015481,-3.93572974,-0.00093096,0.00273895
54,102,-0.44532824,-0.00021416,-0.00033707,-3.93631029,-0.00088483,0.00265718
56,102,-0.44459957,-0.00026709,-0.00034118,-3.94065833,-0.00090467,0.00278008
58,102,-0.44308689,0.00027382,-0.00009072,-3.93929362,-0.00058368,0.00299811
60,102,-0.44360039,0.00056374,-0.00000984,-3.94039464,-0.00040885,0.00292444
62,102,-0.4421798,0.00024402,-0.00028202,-3.94196177,-0.000086,0.00301898
64,102,-0.4411788,0.00096166,-0.00010683,-3.94250083,0.00000223,0.00297391
66,102,-0.44221693,0.00070834,-0.00023434,-3.94254231,0.00020736,0.00295055
68,102,-0.43870291,0.00076175,0.00000929,-3.94205761,-0.00024141,0.00300682
70,102,-0.43924943,0.00097346,-0.00015879,-3.94163537,-0.0004201,0.0028497
72,102,-0.4362441,0.00126457,-0.00033854,-3.94404745,-0.000247,0.00280046
74,102,-0.43430725,0.0009855,-0.00035195,-3.94395828,-0.00025837,0.00274301
76,102,-0.43463302,0.00093079,-0.00009969,-3.94442892,-0.00016067,0.00276411
78,102,-0.43262967,0.00128686,-0.00016437,-3.94467306,-0.00031779,0.00285017
80,102,-0.43027741,0.00089276,-0.00032924,-3.94754434,-0.00056144,0.0028528
82,102,-0.43240619,0.00012982,-0.00025206,-3.94801331,-0.00023408,0.00271165
84,102,-0.42805392,0.00022018,-0.00034698,-3.94775558,-0.00045377,0.00261152
86,102,-0.42678773,0.00013709,-0.00020219,-3.94761539,-0.00061037,0.00258136
88,102,-0.42787918,-0.00021333,-0.00021685,-3.94972014,-0.00059406,0.00273049
90,102,-0.42630255,0.00018227,-0.00029042,-3.95015883,-0.00064603,0.0026356
92,102,-0.42532286,-0.00015312,-0.00032147,-3.95113277,-0.00045003,0.00243747
94,102,-0.42716286,-0.0001018,-0.00014676,-3.95118046,-0.00038793,0.00236392
96,102,-0.42731568,-0.00013071,-0.00026571,-3.95055246,-0.00024676,0.00237799
98,102,-0.42717391,-0.00046617,-0.00011709,-3.95220256,-0.00014399,0.00256526
100,102,-0.4262675,-0.00009751,-0.00002815,-3.95166516,-0.00008083,0.00266933
102,102,-0.42856058,-0.00001609,0.00008069,-3.95347714,-0.00001995,0.00277281
104,102,-0.42903864,-0.00016975,0.00015066,-3.95297766,-0.00040071,0.00267231
106,102,-0.42876661,-0.00029218,0.00008655,-3.95674753,-0.00029142,0.00283015
108,102,-0.42770508,-0.00014949,0.00013094,-3.95621705,-0.00012777,0.00298548
110,102,-0.42904907,0.00023818,0.00030844,-3.95698738,-0.00027765,0.00300205
112,102,-0.42907882,0.00015962,0.00026889,-3.95695662,-0.00006248,0.00289857
114,102,-0.4263159,-0.00049943,0.00010892,-3.95718861,-0.00027856,0.00291789
116,102,-0.42763582,-0.00016087,0.00016866,-3.95793104,-0.00036424,0.00307751
118,102,-0.427692,-0.00025934,0.00019376,-3.95758462,-0.00026021,0.00323391
120,102,-0.43180799,-0.00059909,0.00022172,-3.95811868,-0.00040903,0.00308049
122,102,-0.43119445,-0.00012869,0.00013715,-3.95810771,-0.00031983,0.00320637
124,102,-0.43148237,0.00002682,0.00023393,-3.95678043,-0.00026967,0.00316286
126,102,-0.43217662,-0.00056428,0.000153,-3.95911026,-0.00034153,0.00325847
128,102,-0.43274382,-0.00034356,0.00020503,-3.96161103,-0.00036423,0.00313783
130,102,-0.43286228,-0.0001002,0.00009195,-3.9624126,-0.00012634,0.00313008
132,102,-0.43393975,-0.00039721,0.00025336,-3.96224427,0.00003704,0.0029496
134,102,-0.43488863,-0.00031972,0.0000169,-3.96549749,-0.00028831,0.00307691
136,102,-0.43498868,-0.0005908,0.00012653,-3.96400928,-0.00044892,0.00330794
138,102,-0.43570805,-0.00059122,0.00008397,-3.96403074,-0.00021531,0.00328052
140,102,-0.43588787,-0.00062686,0.00008216,-3.96409655,-0.00030193,0.00305402
142,102,-0.43856275,-0.000422,0.00020096,-3.9647944,-0.00019032,0.00282991
144,102,-0.43777725,-0.00011212,0.00037318,-3.963974,-0.00011026,0.0029856
146,102,-0.43793723,0.00005257,0.00025893,-3.96401238,-0.00013112,0.00286031
148,102,-0.43813777,0.00002944,0.00042987,-3.96415114,-0.00015085,0.00292289
150,102,-0.43754971,0.00045359,0.00022719,-3.96582294,-0.00026615,0.00279796
152,102,-0.43552396,0.00004888,0.0003107,-3.96649694,-0.00020452,0.00290358
154,102,-0.43986249,-0.00028056,-0.0001465,-3.96615171,0.00001777,0.00284088
156,102,-0.44073445,-0.00007975,0.00011308,-3.9685061,-0.0001117,0.00288773
158,102,-0.44194126,-0.00040084,0.00009314,-3.96933532,0.00004582,0.0028758
160,102,-0.44095594,-0.00067157,0.00012368,-3.96651554,-0.00019095,0.00299299
162,102,-0.44409338,-0.00021404,-0.00016689,-3.96621871,-0.00022529,0.00284147
164,102,-0.44416577,-0.00072867,-0.00015266,-3.96871924,-0.00009685,0.00269759
166,102,-0.44402727,-0.00073075,0.00002336,-3.96814227,0.00022988,0.00251615
168,102,-0.44626635,-0.0002498,0.00009435,-3.96543431,0.0000179,0.00251889
170,102,-0.44443786,-0.00064474,-0.00015447,-3.96569204,0.00049252,0.00256491
172,102,-0.44571832,-0.00062776,-0.0000199,-3.96416903,0.00038131,0.0026902
174,102,-0.44581637,-0.00046855,-0.00013024,-3.96384692,0.0004416,0.0026809
176,102,-0.44688201,-0.00031155,-0.00024494,-3.96525955,0.00020783,0.00279093
178,102,-0.44595858,-0.00022918,0.00007362,-3.96574736,0.00043162,0.00286388
180,102,-0.4466821,-0.00014138,-0.00000676,-3.96381497,0.00026221,0.00301301
182,102,-0.44994959,-0.00013983,-0.00023215,-3.96301341,0.00047602,0.00277472
184,102,-0.44983274,-0.00013483,-0.00008071,-3.96388364,0.00020775,0.00284612
186,102,-0.45277551,0.00011575,0.00008971,-3.96096921,0.00056619,0.00289381
188,102,-0.45180327,-0.00004721,0.00030539,-3.96209478,-0.00031451,0.00267613
190,102,-0.45243147,-0.00036424,0.0003401,-3.96094704,-0.00020804,0.00254452
192,102,-0.45523003,0.00005436,0.00029094,-3.96018887,0.00015024,0.00276208
194,102,-0.45304969,-0.00048405,0.00060032,-3.96072125,0.00010216,0.00254524
196,102,-0.45243654,-0.00034761,0.00055739,-3.96238565,-0.000157,0.00279868
198,102,-0.45500234,-0.0008046,0.0006319,-3.9589262,-0.00001952,0.00309432
200,102,-0.45461535,-0.00113577,0.0006798,-3.95999908,-0.00014865,0.00304365
202,102,-0.45803973,-0.00092363,0.00072859,-3.96180916,0.00026588,0.00294304
204,102,-0.45730475,-0.00079346,0.00063596,-3.96255398,0.00008663,0.00282419
206,102,-0.45981073,-0.00091314,0.00082725,-3.96364355,0.00024794,0.00265598
208,102,-0.45826307,-0.00035858,0.00069164,-3.96029401,0.00012006,0.00262654
210,102,-0.46394017,-0.0004459,0.00066187,-3.9571178,0.0003583,0.00246799
212,102,-0.46234435,0.00028574,0.00076983,-3.95692301,0.00068336,0.00252521
214,102,-0.46322599,-0.00038147,0.00107304,-3.95524979,0.00109989,0.00278711
216,102,-0.46322101,0.00005865,0.00077764,-3.95405555,0.00108191,0.00282383
218,102,-0.46511731,-0.00049448,0.0007335,-3.95326495,0.0008924,0.00273299
220,102,-0.46526214,-0.00055504,0.00087298,-3.95305037,0.00069965,0.00278831
222,102,-0.46532699,0.00014234,0.00082794,-3.95027041,0.00069192,0.00275016
224,102,-0.46515018,-0.00029439,0.00054146,-3.95086551,0.00084055,0.00272882
226,102,-0.46776506,-0.00025451,0.00071706,-3.95039845,0.00078748,0.00263977
228,102,-0.46528193,0.00012219,0.00041001,-3.94782162,0.0007605,0.00284636
30,104,-0.43124631,-0.00113511,0.00019845,-3.92299581,0.00018846,0.00286365
32,104,-0.4320249,-0.00086403,0.00024933,-3.92318058,0.00048756,0.00248897
34,104,-0.43417281,-0.00082201,0.00011929,-3.92457199,-0.00017626,0.00261092
36,104,-0.43681663,-0.0008837,0.00004979,-3.92374897,-0.00055967,0.00261104
38,104,-0.43666494,-0.00126028,0.00005438,-3.92434788,-0.0006174,0.00264621
40,104,-0.43982372,-0.00082707,0.00021288,-3.92467761,-0.00060126,0.0025028
42,104,-0.4412159,-0.00074476,0.00018716,-3.92594218,-0.00064582,0.00274813
44,104,-0.44231138,-0.00059092,0.00010458,-3.92748189,-0.00036246,0.00270581
46,104,-0.44204155,-0.00063598,0.00012039,-3.92931724,-0.00040247,0.00263131
48,104,-0.44570598,-0.00051188,0.00016089,-3.92899299,-0.00029698,0.00267005
50,104,-0.44450596,-0.0003041,0.00004096,-3.92925334,-0.00059262,0.00271142
52,104,-0.44604975,-0.00028145,0.00010946,-3.93076134,-0.00080041,0.00256944
54,104,-0.44603208,-0.00012052,-0.00008732,-3.93114376,-0.00077467,0.00247395
56,104,-0.44532514,-0.00020319,-0.00014941,-3.934448,-0.00070801,0.00251615
58,104,-0.44354549,0.00044727,0.00004475,-3.93235183,-0.00031168,0.00270808
60,104,-0.44358721,0.00065684,0.0001216,-3.93383145,-0.00014251,0.00259793
62,104,-0.44270355,0.00027061,-0.00028697,-3.93436742,0.0001639,0.0028286
64,104,-0.44194576,0.00092697,-0.00011094,-3.93551874,0.00012484,0.00295317
66,104,-0.44335055,0.00070107,-0.00015791,-3.9355967,0.00028677,0.00291371
68,104,-0.43884066,0.00084817,0.00006247,-3.93489623,-0.00020962,0.00303316
70,104,-0.43971181,0.00094926,-0.00000966,-3.93474436,-0.00040054,0.0029285
72,104,-0.43679014,0.00114024,-0.00017383,-3.9372139,-0.00033931,0.00288689
74,104,-0.43503019,0.00086331,-0.00013532,-3.93698668,-0.00036222,0.00286067
76,104,-0.43481606,0.00087059,-0.00011626,-3.93782616,-0.00020189,0.00277865
78,104,-0.43330142,0.00122273,-0.00028683,-3.93803906,-0.00044537,0.00286865
80,104,-0.43080509,0.00085592,-0.00040908,-3.94072604,-0.00067711,0.00288785
82,104,-0.43302742,0.00006068,-0.00022661,-3.94171739,-0.00039891,0.00279534
84,104,-0.42889586,0.00019574,-0.00034424,-3.94155431,-0.00074856,0.00260818
86,104,-0.4279688,0.00012517,-0.00017099,-3.94107151,-0.00083594,0.0026809
88,104,-0.42994642,-0.00022537,-0.00017625,-3.94249439,-0.00074222,0.00283551
90,104,-0.42748064,0.00021279,-0.0001878,-3.94351888,-0.00062713,0.00291777
92,104,-0.42658371,0.00003231,-0.00009208,-3.94516683,-0.00032237,0.00287294
94,104,-0.42765599,0.00027692,-0.00000188,-3.94513249,-0.00022366,0.00286961
96,104,-0.42786434,-0.00002301,0.00015564,-3.94419599,-0.00000324,0.0026654
98,104,-0.42692667,-0.00035602,0.00024124,-3.94464779,0.00011653,0.00274146
100,104,-0.42608833,-0.00005627,0.00020914,-3.94413018,0.00012043,0.00282454
102,104,-0.42828226,-0.00007415,0.00033294,-3.94589996,0.0001611,0.00286698
104,104,-0.42911956,-0.00009757,0.0004522,-3.94547319,-0.00016984,0.0027293
106,104,-0.42925763,-0.0003354,0.00040554,-3.94857931,-0.0001059,0.00292099
108,104,-0.42788705,-0.00008655,0.00052501,-3.94858408,-0.00005275,0.00313771
110,104,-0.42898273,0.00030518,0.00054892,-3.94942665,-0.00025864,0.00299478
112,104,-0.4287847,0.00016665,0.00057589,-3.94903898,-0.00013989,0.00295079
114,104,-0.42602488,-0.00053895,0.00027566,-3.94947076,-0.00042419,0.00290453
116,104,-0.42761773,-0.00013095,0.00034264,-3.95005131,-0.00060112,0.00309575
118,104,-0.42734367,-0.00030184,0.00029468,-3.94933844,-0.00061865,0.00323796
120,104,-0.43091401,-0.00062656,0.00034677,-3.95044279,-0.00070666,0.0030756
122,104,-0.43059596,-0.00010133,0.00024382,-3.95122504,-0.0005132,0.00313151
124,104,-0.43123814,0.00011742,0.0003007,-3.95024276,-0.00044088,0.00303233
126,104,-0.43207309,-0.0004794,0.00025146,-3.95264053,-0.00041884,0.00307906
128,104,-0.43206748,-0.00033963,0.00022457,-3.95530581,-0.00039634,0.00298667
130,104,-0.43249708,-0.00002933,0.00007862,-3.95603013,-0.00014234,0.00296378
132,104,-0.43363947,-0.0003106,0.00031764,-3.95610332,0.00004717,0.00278103
134,104,-0.43452445,-0.00027734,0.00001256,-3.95956373,-0.00027905,0.00298488
136,104,-0.43451768,-0.00060183,0.00000493,-3.95810866,-0.0004017,0.00315475
138,104,-0.43481737,-0.00050849,-0.00005296,-3.95768714,-0.00016806,0.00321984
140,104,-0.43529275,-0.00072086,-0.00008684,-3.95888662,-0.00021073,0.00307238
142,104,-0.43811122,-0.00048298,0.00006128,-3.95952368,-0.00002887,0.00303245
144,104,-0.43648356,-0.00008088,0.00018036,-3.95788527,-0.00005716,0.003124
146,104,-0.436988,0.00000501,0.0001909,-3.95846581,-0.00016996,0.00295317
148,104,-0.43755177,-0.00009954,0.00029593,-3.9590497,-0.00030555,0.00288033
150,104,-0.43692452,0.00039673,0.00012596,-3.9609623,-0.00044533,0.00282335
152,104,-0.43491474,-0.00000846,0.00026417,-3.96218729,-0.0004036,0.0027951
154,104,-0.43988237,-0.00034803,-0.00013243,-3.96131325,-0.00012278,0.00282586
156,104,-0.4401255,0.00002027,-0.00010066,-3.96323633,-0.00017212,0.00289941
158,104,-0.4416129,-0.00038308,-0.00011684,-3.96401787,-0.00006412,0.00292683
160,104,-0.44060954,-0.00065583,-0.00010278,-3.9617393,-0.00024702,0.00302196
162,104,-0.44381163,-0.00016797,-0.00033387,-3.96161938,-0.00027377,0.00296569
164,104,-0.44372794,-0.00071353,-0.00034809,-3.96406746,-0.00014527,0.00280106
166,104,-0.44348255,-0.0006122,-0.00031532,-3.9636445,0.00018236,0.00264263
168,104,-0.44507924,-0.00025225,-0.00011073,-3.96138334,-0.00011389,0.00256765
170,104,-0.44417685,-0.00054497,-0.00032182,-3.96165395,0.00042616,0.00261295
172,104,-0.44508326,-0.00056547,-0.0001888,-3.9599576,0.00038415,0.00267386
174,104,-0.44503087,-0.00045884,-0.00033839,-3.95964479,0.00050123,0.00261819
176,104,-0.44723395,-0.00033438,-0.00038542,-3.96176815,0.00043634,0.00282204
178,104,-0.44581398,-0.00031972,-0.00014256,-3.96144533,0.00056133,0.00278556
180,104,-0.44681895,-0.00023645,-0.0002338,-3.95916247,0.00040966,0.00296485
182,104,-0.4502227,-0.00022137,-0.00048258,-3.95822716,0.00043177,0.00289273
184,104,-0.44998276,-0.00024033,-0.00038872,-3.95839524,0.00019192,0.00292718
186,104,-0.45241642,0.00004601,-0.00019851,-3.95544696,0.00055572,0.00300801
188,104,-0.4512459,-0.00017929,-0.0000514,-3.95717144,-0.00027186,0.00268841
190,104,-0.4522506,-0.00046998,0.00024404,-3.95667148,0.00003762,0.0026381
192,104,-0.45487416,0.00000918,0.00010864,-3.95452929,0.00034065,0.00281394
194,104,-0.45264977,-0.00056314,0.00036096,-3.95537663,0.00033403,0.00261593
196,104,-0.452039,-0.00031805,0.00034897,-3.95587754,0.00013192,0.00277805
198,104,-0.45566937,-0.00092125,0.00044204,-3.95176911,0.00009256,0.00306857
200,104,-0.45575789,-0.0011605,0.00060174,-3.95350766,-0.00022111,0.00315011
202,104,-0.45905438,-0.0008682,0.00062198,-3.95544839,0.00005945,0.00313473
204,104,-0.45773539,-0.0007084,0.00051573,-3.95601153,-0.00015186,0.00310028
206,104,-0.46016949,-0.00079763,0.00076413,-3.95792675,0.00009575,0.00285828
208,104,-0.45886058,-0.00030088,0.00059793,-3.95440459,-0.00000605,0.00269186
210,104,-0.46316516,-0.00037658,0.00070471,-3.95193434,0.00029381,0.0023762
212,104,-0.46239915,0.00027525,0.00081631,-3.95110226,0.00056104,0.00248122
214,104,-0.46314755,-0.00027055,0.00109567,-3.9490037,0.00091299,0.00264275
216,104,-0.46300137,0.00002229,0.00092574,-3.94841909,0.00083802,0.00264823
218,104,-0.46509194,-0.00048274,0.00095191,-3.94819784,0.00073514,0.00244856
220,104,-0.46440452,-0.00027126,0.00085364,-3.94781446,0.00061153,0.00251853
222,104,-0.46406898,0.00024581,0.00083029,-3.9454391,0.00055118,0.00256586
224,104,-0.46401772,-0.00016272,0.00048586,-3.94610286,0.00076883,0.00255036
